,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
6315,1654733902,25.803,56.63,0,400,12843,19826,939.839,0.41,0.45,2.79,0.465,0.028,571,0
6316,1654733903,25.809,55.88,0,400,12849,19836,939.83,0.4,0.44,2.72,0.453,0.027,572,0
6317,1654733904,25.815,55.23,2,400,12844,19827,939.83,0.37,0.41,2.53,0.422,0.026,573,0
6318,1654733905,25.82,54.63,2,400,12844,19826,939.838,0.36,0.39,2.43,0.405,0.025,574,0
6319,1654733906,25.826,54.06,0,400,12847,19835,939.844,0.33,0.35,2.21,0.368,0.022,575,0
6320,1654733907,25.832,53.56,4,400,12853,19840,939.843,0.31,0.34,2.1,0.349,0.021,576,0
6321,1654733908,25.838,53.13,9,400,12839,19824,939.832,0.29,0.32,1.98,0.329,0.02,577,0
6322,1654733909,25.844,52.74,14,400,12840,19822,939.839,0.29,0.31,2.03,0.316,0.007,578,0
6323,1654733910,25.85,52.4,16,400,12837,19814,939.832,0.29,0.3,2.0,0.312,0.007,579,0
6324,1654733911,25.855,52.13,3,400,12849,19830,939.831,0.29,0.3,1.97,0.307,0.007,580,0
6325,1654733912,25.861,51.84,0,400,12849,19830,939.827,0.28,0.31,1.92,0.321,0.02,581,0
6326,1654733913,25.867,51.64,2,400,12841,19819,939.827,0.28,0.3,1.88,0.315,0.02,582,0
6327,1654733914,25.873,51.42,11,400,12843,19813,939.843,0.27,0.3,1.84,0.308,0.019,583,0
6328,1654733915,25.878,51.06,13,400,12842,19818,939.837,0.24,0.27,1.65,0.276,0.017,584,0
6329,1654733916,25.884,50.93,8,400,12845,19824,939.833,0.22,0.24,1.5,0.252,0.016,585,0
6330,1654733917,25.89,50.78,14,400,12841,19814,939.823,0.21,0.23,1.43,0.239,0.015,586,0
6331,1654733918,25.895,50.63,9,400,12841,19821,939.825,0.2,0.21,1.39,0.217,0.005,587,0
6332,1654733919,25.901,50.5,4,400,12848,19830,939.824,0.2,0.2,1.35,0.21,0.005,588,0
6333,1654733920,25.907,50.43,13,400,12850,19818,939.825,0.18,0.19,1.25,0.195,0.004,589,0
6334,1654733921,25.912,50.36,9,400,12843,19820,939.838,0.17,0.18,1.2,0.186,0.004,590,0
6335,1654733922,25.918,50.25,1,400,12853,19826,939.834,0.16,0.17,1.13,0.177,0.004,591,0
6336,1654733923,25.923,50.14,2,400,12850,19823,939.831,0.16,0.17,1.12,0.174,0.004,592,0
6337,1654733924,25.929,50.07,4,400,12849,19824,939.839,0.17,0.17,1.15,0.179,0.004,593,0
6338,1654733925,25.935,50.0,13,400,12854,19833,939.833,0.17,0.17,1.15,0.18,0.004,594,0
6339,1654733926,25.94,49.94,3,400,12848,19822,939.835,0.17,0.19,1.17,0.195,0.012,595,0
6340,1654733927,25.946,49.85,0,400,12852,19824,939.834,0.18,0.2,1.24,0.207,0.013,596,0
6341,1654733928,25.951,49.83,11,400,12851,19829,939.824,0.19,0.2,1.27,0.212,0.013,597,0
6342,1654733929,25.957,50.37,37,400,12829,19792,939.818,0.2,0.21,1.38,0.216,0.005,598,0
6343,1654733930,25.962,50.95,32,400,12834,19812,939.828,0.2,0.2,1.35,0.211,0.005,599,0
6344,1654733931,25.968,51.57,24,400,12832,19803,939.836,0.19,0.2,1.32,0.206,0.005,600,0
6345,1654733932,25.973,52.62,39,400,12834,19797,939.856,0.19,0.21,1.3,0.217,0.014,601,0
6346,1654733933,25.979,53.08,26,400,12841,19808,939.85,0.18,0.2,1.24,0.208,0.013,602,0
6347,1654733934,25.984,53.51,25,400,12839,19808,939.845,0.18,0.19,1.2,0.201,0.013,603,0
6348,1654733935,25.99,53.94,28,400,12842,19814,939.842,0.16,0.18,1.11,0.186,0.012,604,0
6349,1654733936,25.995,54.57,16,400,12852,19820,939.842,0.15,0.16,1.01,0.169,0.011,605,0
6350,1654733937,26.001,54.85,11,400,12847,19818,939.843,0.13,0.15,0.91,0.152,0.01,606,0
6351,1654733938,26.006,55.12,17,400,12847,19813,939.828,0.13,0.14,0.86,0.144,0.009,607,0
6352,1654733939,26.011,55.39,15,400,12851,19829,939.832,0.11,0.12,0.76,0.127,0.008,608,0
6353,1654733940,26.017,55.63,18,400,12847,19819,939.836,0.11,0.11,0.71,0.12,0.008,609,0
6354,1654733941,26.022,55.81,17,400,12846,19811,939.837,0.1,0.1,0.69,0.107,0.002,610,0
6355,1654733942,26.027,56.03,22,400,12847,19819,939.838,0.1,0.1,0.69,0.107,0.002,611,0
6356,1654733943,26.033,56.16,3,400,12855,19824,939.836,0.12,0.13,0.8,0.133,0.008,612,0
6357,1654733944,26.038,56.36,0,400,12854,19822,939.844,0.13,0.14,0.92,0.143,0.003,613,0
6358,1654733945,26.043,56.49,6,400,12853,19825,939.845,0.15,0.16,1.05,0.163,0.004,614,0
6359,1654733946,26.049,56.61,8,400,12855,19824,939.841,0.16,0.16,1.08,0.168,0.004,615,0
6360,1654733947,26.054,56.7,11,400,12858,19827,939.84,0.17,0.18,1.13,0.189,0.012,616,0
6361,1654733948,26.059,56.83,10,400,12854,19827,939.839,0.17,0.19,1.16,0.194,0.012,617,0
6362,1654733949,26.064,56.95,0,400,12852,19816,939.839,0.19,0.19,1.28,0.2,0.005,618,0
6363,1654733950,26.07,57.04,11,400,12857,19826,939.847,0.19,0.2,1.3,0.203,0.005,619,0
6364,1654733951,26.075,57.15,10,400,12855,19817,939.838,0.19,0.2,1.3,0.203,0.005,620,0
6365,1654733952,26.08,57.23,10,400,12859,19826,939.845,0.21,0.22,1.45,0.227,0.005,621,0
6366,1654733953,26.085,57.28,3,400,12864,19829,939.838,0.22,0.22,1.49,0.232,0.005,622,0
6367,1654733954,26.09,57.35,7,400,12864,19833,939.841,0.22,0.23,1.5,0.233,0.005,623,0
6368,1654733955,26.096,57.59,0,400,12879,19842,939.851,0.21,0.22,1.48,0.23,0.005,624,0
6369,1654733956,26.101,57.34,0,400,12888,19849,939.856,0.2,0.21,1.41,0.22,0.005,625,0
6370,1654733957,26.106,56.7,0,400,12881,19856,939.861,0.2,0.21,1.36,0.213,0.005,626,0
6371,1654733958,26.111,56.01,0,400,12883,19847,939.856,0.19,0.2,1.31,0.204,0.005,627,0
6372,1654733959,26.116,55.31,0,400,12886,19862,939.852,0.2,0.2,1.35,0.21,0.005,628,0
6373,1654733960,26.121,54.71,3,400,12877,19853,939.848,0.21,0.22,1.45,0.226,0.005,629,0
6374,1654733961,26.126,54.18,1,400,12883,19853,939.836,0.22,0.23,1.52,0.237,0.005,630,0
6375,1654733962,26.131,53.71,10,400,12882,19845,939.833,0.23,0.24,1.58,0.246,0.006,631,0
6376,1654733963,26.137,53.23,1,400,12887,19855,939.844,0.23,0.24,1.58,0.246,0.006,632,0
6377,1654733964,26.142,52.85,6,400,12881,19850,939.839,0.24,0.25,1.67,0.261,0.006,633,0
6378,1654733965,26.147,52.5,7,400,12882,19848,939.834,0.25,0.26,1.71,0.266,0.006,634,0
6379,1654733966,26.152,52.18,0,400,12885,19856,939.831,0.25,0.26,1.71,0.266,0.006,635,0
6380,1654733967,26.157,51.97,11,400,12876,19842,939.841,0.25,0.26,1.73,0.27,0.006,636,0
6381,1654733968,26.162,51.72,9,400,12881,19846,939.838,0.25,0.26,1.72,0.269,0.006,637,0
6382,1654733969,26.167,51.48,10,400,12876,19843,939.844,0.25,0.26,1.7,0.264,0.006,638,0
6383,1654733970,26.172,51.33,6,400,12871,19844,939.835,0.23,0.24,1.61,0.251,0.006,639,0
6384,1654733971,26.176,51.17,8,400,12878,19842,939.835,0.23,0.23,1.55,0.242,0.005,640,0
6385,1654733972,26.181,51.04,3,400,12883,19848,939.821,0.22,0.23,1.54,0.24,0.005,641,0
6386,1654733973,26.186,50.86,11,400,12880,19842,939.805,0.24,0.25,1.63,0.254,0.006,642,0
6387,1654733974,26.191,50.71,10,400,12879,19845,939.809,0.25,0.26,1.71,0.266,0.006,643,0
6388,1654733975,26.196,50.59,0,400,12885,19859,939.81,0.26,0.27,1.78,0.278,0.006,644,0
6389,1654733976,26.201,50.52,8,400,12883,19840,939.813,0.27,0.28,1.88,0.293,0.007,645,0
6390,1654733977,26.206,50.41,3,400,12889,19852,939.819,0.29,0.3,1.98,0.308,0.007,646,0
6391,1654733978,26.211,50.32,10,400,12879,19843,939.813,0.29,0.3,1.98,0.309,0.007,647,0
6392,1654733979,26.216,50.28,11,400,12880,19850,939.817,0.31,0.32,2.12,0.331,0.007,648,0
6393,1654733980,26.22,50.17,10,400,12884,19843,939.818,0.31,0.32,2.14,0.334,0.008,649,0
6394,1654733981,26.225,50.12,4,400,12881,19851,939.812,0.31,0.32,2.11,0.329,0.007,650,0
6395,1654733982,26.23,50.04,7,400,12886,19845,939.814,0.31,0.32,2.12,0.33,0.007,651,0
6396,1654733983,26.235,49.99,1,400,12886,19845,939.805,0.3,0.31,2.07,0.323,0.007,652,0
6397,1654733984,26.24,49.93,0,400,12889,19856,939.802,0.3,0.31,2.08,0.324,0.007,653,0
6398,1654733985,26.244,49.78,29,400,12868,19824,939.795,0.3,0.31,2.08,0.324,0.007,654,0
6399,1654733986,26.249,50.02,34,400,12865,19817,939.798,0.31,0.32,2.12,0.33,0.007,655,0
6400,1654733987,26.254,50.6,32,400,12868,19820,939.81,0.31,0.32,2.12,0.331,0.007,656,0
6401,1654733988,26.259,51.19,24,400,12872,19825,939.81,0.3,0.32,2.09,0.326,0.007,657,0
6402,1654733989,26.263,51.8,33,400,12868,19818,939.812,0.29,0.3,1.99,0.311,0.007,658,0
6403,1654733990,26.268,52.39,29,400,12870,19825,939.81,0.28,0.29,1.93,0.3,0.007,659,0
6404,1654733991,26.273,52.9,29,400,12871,19819,939.806,0.26,0.27,1.78,0.277,0.006,660,0
6405,1654733992,26.277,53.36,19,400,12877,19835,939.803,0.25,0.26,1.7,0.264,0.006,661,0
6406,1654733993,26.282,53.76,20,400,12878,19836,939.792,0.24,0.25,1.66,0.26,0.006,662,0
6407,1654733994,26.287,54.15,22,400,12880,19840,939.795,0.23,0.24,1.57,0.245,0.006,663,0
6408,1654733995,26.291,54.51,18,400,12882,19848,939.795,0.22,0.23,1.52,0.237,0.005,664,0
6409,1654733996,26.296,54.79,20,400,12880,19833,939.794,0.21,0.22,1.44,0.225,0.005,665,0
6410,1654733997,26.3,55.1,7,400,12890,19841,939.804,0.21,0.21,1.42,0.221,0.005,666,0
6411,1654733998,26.305,55.35,26,400,12882,19831,939.797,0.21,0.22,1.43,0.224,0.005,667,0
6412,1654733999,26.31,55.59,14,400,12887,19841,939.801,0.21,0.22,1.47,0.229,0.005,668,0
6413,1654734000,26.314,55.77,11,400,12888,19851,939.798,0.22,0.22,1.48,0.231,0.005,669,0
6414,1654734001,26.319,56.0,2,400,12885,19844,939.788,0.21,0.22,1.46,0.228,0.005,670,0
6415,1654734002,26.323,56.17,15,400,12881,19829,939.792,0.22,0.22,1.49,0.232,0.005,671,0
6416,1654734003,26.328,56.33,6,400,12892,19848,939.793,0.21,0.22,1.48,0.23,0.005,672,0
6417,1654734004,26.332,56.43,15,400,12882,19837,939.793,0.21,0.22,1.47,0.229,0.005,673,0
6418,1654734005,26.337,56.57,19,400,12884,19832,939.79,0.22,0.23,1.52,0.237,0.005,674,0
6419,1654734006,26.341,56.73,13,400,12885,19840,939.788,0.23,0.23,1.55,0.242,0.005,675,0
6420,1654734007,26.346,56.81,15,400,12886,19839,939.79,0.22,0.23,1.54,0.24,0.005,676,0
6421,1654734008,26.35,56.95,13,400,12891,19843,939.784,0.21,0.22,1.48,0.23,0.005,677,0
6422,1654734009,26.355,57.0,6,400,12891,19850,939.788,0.21,0.22,1.43,0.224,0.005,678,0
6423,1654734010,26.359,57.08,11,400,12895,19843,939.791,0.19,0.2,1.33,0.208,0.005,679,0
6424,1654734011,26.363,57.2,4,400,12896,19855,939.785,0.19,0.19,1.27,0.199,0.004,680,0
6425,1654734012,26.368,57.26,0,400,12894,19842,939.782,0.18,0.19,1.25,0.195,0.004,681,0
6426,1654734013,26.372,57.33,7,400,12892,19852,939.773,0.18,0.18,1.22,0.19,0.004,682,0
6427,1654734014,26.377,57.39,12,400,12894,19846,939.781,0.17,0.18,1.18,0.185,0.004,683,0
6428,1654734015,26.381,57.58,0,400,12910,19873,939.788,0.17,0.17,1.15,0.18,0.004,684,0
6429,1654734016,26.385,57.32,0,400,12910,19877,939.787,0.17,0.17,1.15,0.179,0.004,685,0
6430,1654734017,26.39,56.72,0,400,12920,19881,939.797,0.16,0.17,1.11,0.172,0.004,686,0
6431,1654734018,26.394,55.99,0,400,12916,19872,939.798,0.16,0.17,1.13,0.176,0.004,687,0
6432,1654734019,26.398,55.3,6,400,12910,19874,939.796,0.16,0.17,1.12,0.175,0.004,688,0
6433,1654734020,26.402,54.7,0,400,12922,19879,939.793,0.16,0.17,1.11,0.173,0.004,689,0
6434,1654734021,26.407,54.12,2,400,12912,19865,939.788,0.17,0.17,1.14,0.178,0.004,690,0
6435,1654734022,26.411,53.66,5,400,12906,19856,939.783,0.17,0.17,1.14,0.178,0.004,691,0
6436,1654734023,26.415,53.2,3,400,12910,19864,939.793,0.16,0.17,1.1,0.172,0.004,692,0
6437,1654734024,26.419,52.8,1,400,12917,19867,939.789,0.16,0.16,1.07,0.167,0.004,693,0
6438,1654734025,26.424,52.46,0,400,12916,19866,939.79,0.15,0.15,1.0,0.156,0.004,694,0
6439,1654734026,26.428,52.19,8,400,12915,19861,939.796,0.14,0.14,0.96,0.15,0.003,695,0
6440,1654734027,26.432,51.94,7,400,12918,19864,939.789,0.13,0.13,0.87,0.136,0.003,696,0
6441,1654734028,26.436,51.72,15,400,12908,19852,939.786,0.12,0.13,0.83,0.129,0.003,697,0
6442,1654734029,26.44,51.47,11,400,12914,19858,939.79,0.12,0.13,0.83,0.13,0.003,698,0
6443,1654734030,26.445,51.28,17,400,12910,19856,939.778,0.12,0.12,0.82,0.128,0.003,699,0
6444,1654734031,26.449,51.16,17,400,12913,19859,939.781,0.11,0.12,0.78,0.122,0.003,700,0
6445,1654734032,26.453,50.99,11,400,12915,19864,939.783,0.11,0.11,0.76,0.118,0.003,701,0
6446,1654734033,26.457,50.88,22,400,12915,19863,939.787,0.12,0.12,0.79,0.123,0.003,702,0
6447,1654734034,26.461,50.75,0,400,12917,19872,939.789,0.13,0.14,0.93,0.145,0.003,703,0
6448,1654734035,26.465,50.61,4,400,12920,19869,939.79,0.15,0.15,1.01,0.158,0.004,704,0
6449,1654734036,26.469,50.5,11,400,12918,19863,939.78,0.17,0.18,1.2,0.187,0.004,705,0
6450,1654734037,26.473,50.4,5,400,12917,19873,939.783,0.2,0.21,1.39,0.217,0.005,706,0
6451,1654734038,26.477,50.34,5,400,12919,19872,939.785,0.23,0.24,1.59,0.248,0.006,707,0
6452,1654734039,26.481,50.29,14,400,12919,19871,939.772,0.25,0.26,1.69,0.264,0.006,708,0
6453,1654734040,26.485,50.17,12,400,12916,19864,939.774,0.26,0.27,1.79,0.279,0.006,709,0
6454,1654734041,26.489,50.1,9,400,12919,19863,939.783,0.26,0.27,1.8,0.28,0.006,710,0
6455,1654734042,26.493,50.08,13,400,12920,19868,939.785,0.27,0.28,1.85,0.289,0.007,711,0
6456,1654734043,26.497,50.0,7,400,12919,19871,939.778,0.27,0.28,1.85,0.288,0.007,712,0
6457,1654734044,26.501,49.96,1,400,12925,19872,939.772,0.27,0.28,1.88,0.293,0.007,713,0
6458,1654734045,26.505,49.8,21,400,12910,19855,939.766,0.27,0.28,1.86,0.29,0.007,714,0
6459,1654734046,26.509,50.04,18,400,12901,19849,939.783,0.27,0.28,1.84,0.286,0.006,715,0
6460,1654734047,26.513,50.65,45,400,12892,19836,939.795,0.27,0.28,1.87,0.292,0.007,716,0
6461,1654734048,26.517,51.26,26,400,12908,19845,939.8,0.27,0.28,1.88,0.293,0.007,717,0
6462,1654734049,26.521,51.9,28,400,12903,19842,939.801,0.27,0.28,1.85,0.289,0.007,718,0
6463,1654734050,26.525,52.43,28,400,12907,19839,939.783,0.27,0.28,1.85,0.289,0.007,719,0
6464,1654734051,26.529,52.96,25,400,12906,19852,939.78,0.27,0.28,1.83,0.285,0.006,720,0
6465,1654734052,26.533,53.43,21,400,12914,19857,939.779,0.25,0.26,1.74,0.271,0.006,721,0
6466,1654734053,26.537,53.87,11,400,12916,19869,939.78,0.25,0.26,1.73,0.27,0.006,722,0
6467,1654734054,26.54,54.19,9,400,12916,19859,939.773,0.26,0.27,1.77,0.275,0.006,723,0
6468,1654734055,26.544,54.56,14,400,12916,19860,939.767,0.26,0.27,1.8,0.281,0.006,724,0
6469,1654734056,26.548,54.9,22,400,12910,19859,939.767,0.28,0.29,1.92,0.299,0.007,725,0
6470,1654734057,26.552,55.13,16,400,12916,19862,939.76,0.3,0.31,2.08,0.325,0.007,726,0
6471,1654734058,26.556,55.43,17,400,12920,19864,939.746,0.31,0.32,2.13,0.333,0.008,727,0
6472,1654734059,26.559,55.66,4,400,12921,19858,939.745,0.31,0.32,2.15,0.336,0.008,728,0
6473,1654734060,26.563,55.88,11,400,12919,19857,939.742,0.31,0.32,2.13,0.332,0.007,729,0
6474,1654734061,26.567,56.04,23,400,12916,19857,939.758,0.31,0.32,2.12,0.331,0.007,730,0
6475,1654734062,26.571,56.24,4,400,12920,19874,939.76,0.3,0.32,2.09,0.326,0.007,731,0
6476,1654734063,26.574,56.38,20,400,12922,19857,939.755,0.3,0.31,2.08,0.324,0.007,732,0
6477,1654734064,26.578,56.54,13,400,12921,19856,939.741,0.3,0.31,2.04,0.318,0.007,733,0
6478,1654734065,26.582,56.67,21,400,12924,19863,939.747,0.29,0.31,2.03,0.316,0.007,734,0
6479,1654734066,26.585,56.79,6,400,12917,19860,939.745,0.29,0.3,1.99,0.31,0.007,735,0
6480,1654734067,26.589,56.9,10,400,12921,19860,939.751,0.29,0.3,1.98,0.309,0.007,736,0
6481,1654734068,26.593,56.99,4,400,12927,19870,939.748,0.29,0.3,2.0,0.312,0.007,737,0
6482,1654734069,26.596,57.08,9,400,12923,19868,939.752,0.3,0.31,2.06,0.321,0.007,738,0
6483,1654734070,26.6,57.17,11,400,12920,19856,939.753,0.3,0.31,2.05,0.32,0.007,739,0
6484,1654734071,26.604,57.24,10,400,12932,19873,939.756,0.29,0.3,1.98,0.309,0.007,740,0
6485,1654734072,26.607,57.33,11,400,12930,19867,939.767,0.28,0.29,1.92,0.3,0.007,741,0
6486,1654734073,26.611,57.37,14,400,12921,19860,939.77,0.27,0.28,1.88,0.294,0.007,742,0
6487,1654734074,26.614,57.46,6,400,12922,19865,939.769,0.27,0.28,1.84,0.287,0.006,743,0
6488,1654734075,26.618,57.68,0,400,12938,19890,939.775,0.26,0.27,1.78,0.277,0.006,744,0
6489,1654734076,26.622,57.38,0,400,12954,19906,939.774,0.25,0.26,1.75,0.273,0.006,745,0
6490,1654734077,26.625,56.77,0,400,12947,19894,939.775,0.25,0.26,1.72,0.268,0.006,746,0
6491,1654734078,26.629,56.06,0,400,12945,19891,939.766,0.23,0.24,1.61,0.251,0.006,747,0
6492,1654734079,26.632,55.33,0,400,12950,19893,939.753,0.23,0.23,1.55,0.242,0.005,748,0
6493,1654734080,26.636,54.68,0,400,12951,19895,939.761,0.22,0.23,1.52,0.237,0.005,749,0
6494,1654734081,26.639,54.17,8,400,12946,19895,939.76,0.23,0.24,1.58,0.247,0.006,750,0
6495,1654734082,26.643,53.65,6,400,12946,19888,939.768,0.25,0.26,1.72,0.269,0.006,751,0
6496,1654734083,26.646,53.22,0,400,12954,19899,939.774,0.25,0.26,1.75,0.273,0.006,752,0
6497,1654734084,26.65,52.86,5,400,12940,19886,939.776,0.27,0.28,1.83,0.286,0.006,753,0
6498,1654734085,26.653,52.51,3,400,12946,19888,939.761,0.27,0.28,1.83,0.286,0.006,754,0
6499,1654734086,26.656,52.23,0,400,12951,19892,939.768,0.26,0.27,1.79,0.279,0.006,755,0
6500,1654734087,26.66,51.9,6,400,12936,19892,939.77,0.25,0.26,1.74,0.272,0.006,756,0
6501,1654734088,26.663,51.71,14,400,12944,19882,939.776,0.24,0.25,1.63,0.255,0.006,757,0
6502,1654734089,26.667,51.49,15,400,12945,19887,939.773,0.24,0.24,1.62,0.253,0.006,758,0
6503,1654734090,26.67,51.34,12,400,12946,19885,939.768,0.24,0.25,1.66,0.258,0.006,759,0
6504,1654734091,26.673,51.15,15,400,12948,19885,939.755,0.25,0.26,1.69,0.264,0.006,760,0
6505,1654734092,26.677,51.05,19,400,12942,19889,939.751,0.25,0.26,1.75,0.273,0.006,761,0
6506,1654734093,26.68,50.88,16,400,12944,19885,939.753,0.26,0.27,1.82,0.283,0.006,762,0
6507,1654734094,26.683,50.76,14,400,12949,19885,939.75,0.27,0.28,1.87,0.291,0.007,763,0
6508,1654734095,26.687,50.68,6,400,12947,19897,939.75,0.27,0.28,1.86,0.29,0.007,764,0
6509,1654734096,26.69,50.54,17,400,12947,19886,939.757,0.26,0.27,1.79,0.279,0.006,765,0
6510,1654734097,26.693,50.47,11,400,12953,19890,939.754,0.25,0.26,1.74,0.272,0.006,766,0
6511,1654734098,26.696,50.39,19,400,12950,19885,939.766,0.24,0.24,1.62,0.253,0.006,767,0
6512,1654734099,26.7,50.39,14,400,12948,19888,939.768,0.23,0.23,1.55,0.242,0.005,768,0
6513,1654734100,26.703,50.3,7,400,12951,19889,939.778,0.22,0.22,1.48,0.231,0.005,769,0
6514,1654734101,26.706,50.19,6,400,12950,19885,939.759,0.19,0.2,1.34,0.209,0.005,770,0
6515,1654734102,26.709,50.14,11,400,12950,19889,939.755,0.19,0.2,1.32,0.205,0.005,771,0
6516,1654734103,26.713,50.11,8,400,12955,19889,939.765,0.22,0.22,1.49,0.232,0.005,772,0
6517,1654734104,26.716,50.04,1,400,12952,19899,939.77,0.22,0.23,1.55,0.241,0.005,773,0
6518,1654734105,26.719,49.87,26,400,12932,19870,939.775,0.24,0.25,1.65,0.257,0.006,774,0
6519,1654734106,26.722,50.16,28,400,12931,19872,939.765,0.24,0.25,1.68,0.262,0.006,775,0
6520,1654734107,26.725,50.75,19,400,12940,19877,939.753,0.27,0.28,1.83,0.285,0.006,776,0
6521,1654734108,26.728,51.38,30,400,12938,19878,939.76,0.27,0.28,1.88,0.293,0.007,777,0
6522,1654734109,26.732,52.0,36,400,12935,19866,939.759,0.28,0.29,1.9,0.296,0.007,778,0
6523,1654734110,26.735,52.56,16,400,12942,19881,939.754,0.27,0.28,1.88,0.293,0.007,779,0
6524,1654734111,26.738,53.12,17,400,12948,19874,939.759,0.27,0.28,1.85,0.288,0.007,780,0
6525,1654734112,26.741,53.56,21,400,12941,19872,939.761,0.27,0.28,1.83,0.286,0.006,781,0
6526,1654734113,26.744,54.03,18,400,12946,19872,939.762,0.26,0.27,1.76,0.274,0.006,782,0
6527,1654734114,26.747,54.39,20,400,12948,19882,939.766,0.25,0.26,1.71,0.266,0.006,783,0
6528,1654734115,26.75,54.99,23,400,12948,19882,939.779,0.22,0.23,1.51,0.236,0.005,784,0
6529,1654734116,26.753,55.27,27,400,12943,19872,939.774,0.22,0.23,1.5,0.233,0.005,785,0
6530,1654734117,26.756,55.57,10,400,12950,19881,939.774,0.21,0.22,1.43,0.222,0.005,786,0
6531,1654734118,26.759,55.84,13,400,12945,19875,939.773,0.2,0.21,1.38,0.215,0.005,787,0
6532,1654734119,26.762,56.02,10,400,12955,19882,939.776,0.19,0.19,1.27,0.199,0.004,788,0
6533,1654734120,26.765,56.2,14,400,12951,19882,939.791,0.18,0.18,1.22,0.19,0.004,789,0
6534,1654734121,26.768,56.37,10,400,12954,19893,939.79,0.16,0.17,1.1,0.171,0.004,790,0
6535,1654734122,26.771,56.53,8,400,12949,19883,939.804,0.15,0.16,1.04,0.162,0.004,791,0
6536,1654734123,26.774,56.67,6,400,12960,19890,939.794,0.13,0.14,0.93,0.144,0.003,792,0
6537,1654734124,26.777,56.81,12,400,12951,19881,939.792,0.13,0.14,0.92,0.144,0.003,793,0
6538,1654734125,26.78,56.92,15,400,12953,19885,939.799,0.13,0.13,0.89,0.139,0.003,794,0
6539,1654734126,26.783,57.06,8,400,12957,19889,939.789,0.13,0.14,0.92,0.143,0.003,795,0
6540,1654734127,26.786,57.22,8,400,12959,19897,939.788,0.13,0.14,0.92,0.143,0.003,796,0
6541,1654734128,26.788,57.36,0,400,12956,19898,939.784,0.14,0.14,0.95,0.149,0.003,797,0
6542,1654734129,26.791,57.45,10,400,12957,19886,939.786,0.14,0.15,0.98,0.153,0.003,798,0
6543,1654734130,26.794,57.53,11,400,12957,19896,939.784,0.14,0.15,0.97,0.152,0.003,799,0
6544,1654734131,26.797,57.6,9,400,12954,19895,939.793,0.16,0.16,1.08,0.169,0.004,800,0
6545,1654734132,26.8,57.67,8,400,12955,19893,939.792,0.16,0.17,1.13,0.176,0.004,801,0
6546,1654734133,26.803,57.86,0,400,12978,19913,939.792,0.17,0.18,1.16,0.181,0.004,802,0
6547,1654734134,26.805,57.57,0,400,12985,19920,939.793,0.17,0.18,1.16,0.181,0.004,803,0
6548,1654734135,26.808,56.93,0,400,12983,19926,939.793,0.17,0.18,1.17,0.183,0.004,804,0
6549,1654734136,26.811,56.19,0,400,12980,19923,939.795,0.17,0.18,1.18,0.185,0.004,805,0
6550,1654734137,26.814,55.5,0,400,12975,19918,939.794,0.17,0.18,1.17,0.182,0.004,806,0
6551,1654734138,26.817,54.88,0,400,12978,19924,939.789,0.17,0.17,1.14,0.178,0.004,807,0
6552,1654734139,26.819,54.28,0,400,12977,19914,939.783,0.16,0.16,1.08,0.168,0.004,808,0
6553,1654734140,26.822,53.84,0,400,12977,19914,939.78,0.15,0.16,1.04,0.162,0.004,809,0
6554,1654734141,26.825,53.4,0,400,12979,19915,939.797,0.15,0.15,1.0,0.156,0.004,810,0
6555,1654734142,26.827,53.0,0,400,12981,19921,939.808,0.14,0.15,1.0,0.156,0.004,811,0
6556,1654734143,26.83,52.69,1,400,12971,19908,939.806,0.15,0.16,1.05,0.164,0.004,812,0
6557,1654734144,26.833,52.38,0,400,12974,19900,939.811,0.15,0.16,1.06,0.165,0.004,813,0
6558,1654734145,26.836,52.12,0,400,12981,19909,939.8,0.15,0.16,1.05,0.164,0.004,814,0
6559,1654734146,26.838,51.85,6,400,12967,19900,939.806,0.15,0.15,1.02,0.158,0.004,815,0
6560,1654734147,26.841,51.69,7,400,12974,19903,939.798,0.14,0.15,0.99,0.154,0.003,816,0
6561,1654734148,26.843,51.54,10,400,12974,19906,939.804,0.13,0.14,0.92,0.143,0.003,817,0
6562,1654734149,26.846,51.33,0,400,12975,19910,939.799,0.13,0.13,0.88,0.137,0.003,818,0
6563,1654734150,26.849,51.21,0,400,12977,19908,939.788,0.12,0.12,0.8,0.124,0.003,819,0
6564,1654734151,26.851,51.08,0,400,12981,19922,939.791,0.11,0.11,0.76,0.118,0.003,820,0
6565,1654734152,26.854,50.96,0,400,12983,19911,939.798,0.1,0.1,0.68,0.105,0.002,821,0
6566,1654734153,26.856,50.84,0,400,12977,19909,939.791,0.09,0.1,0.64,0.099,0.002,822,0
6567,1654734154,26.859,50.74,0,400,12978,19913,939.786,0.08,0.08,0.56,0.087,0.002,823,0
6568,1654734155,26.861,50.62,8,400,12972,19902,939.778,0.08,0.09,0.58,0.09,0.002,824,0
6569,1654734156,26.864,50.59,5,400,12975,19908,939.788,0.1,0.1,0.67,0.105,0.002,825,0
6570,1654734157,26.867,50.48,7,400,12979,19911,939.783,0.1,0.11,0.7,0.109,0.002,826,0
