Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,Fire Alarm
26.249,50.02,34.0,400.0,12865.0,19817.0,939.798,0.31,0.32,2.12,0.33,0.007,0
26.254,50.6,32.0,400.0,12868.0,19820.0,939.81,0.31,0.32,2.12,0.331,0.007,0
26.259,51.19,24.0,400.0,12872.0,19825.0,939.81,0.3,0.32,2.09,0.326,0.007,0
26.263,51.8,33.0,400.0,12868.0,19818.0,939.812,0.29,0.3,1.99,0.311,0.007,0
26.268,52.39,29.0,400.0,12870.0,19825.0,939.81,0.28,0.29,1.93,0.3,0.007,0
26.273,52.9,29.0,400.0,12871.0,19819.0,939.806,0.26,0.27,1.78,0.277,0.006000000000000009,0
26.277,53.36,19.0,400.0,12877.0,19835.0,939.803,0.25,0.26,1.7,0.264,0.006000000000000009,0
26.282,53.76,20.0,400.0,12878.0,19836.0,939.792,0.24,0.25,1.66,0.26,0.006000000000000009,0
26.287,54.15,22.0,400.0,12880.0,19840.0,939.795,0.23,0.24,1.57,0.245,0.006000000000000009,0
26.291,54.51,18.0,400.0,12882.0,19848.0,939.795,0.22,0.23,1.52,0.237,0.006000000000000009,0
26.296,54.79,20.0,400.0,12880.0,19833.0,939.794,0.21,0.22,1.44,0.225,0.006000000000000009,0
26.3,55.1,7.0,400.0,12890.0,19841.0,939.804,0.21,0.21,1.42,0.221,0.006000000000000009,0
26.305,55.35,26.0,400.0,12882.0,19831.0,939.797,0.21,0.22,1.43,0.224,0.006000000000000009,0
26.31,55.59,14.0,400.0,12887.0,19841.0,939.801,0.21,0.22,1.47,0.229,0.006000000000000009,0
26.314,55.77,11.0,400.0,12888.0,19851.0,939.798,0.22,0.22,1.48,0.231,0.006000000000000009,0
26.319,56.0,2.0,400.0,12885.0,19844.0,939.788,0.21,0.22,1.46,0.228,0.006000000000000009,0
26.323,56.17,15.0,400.0,12881.0,19829.0,939.792,0.22,0.22,1.49,0.232,0.006000000000000009,0
26.328,56.33,6.0,400.0,12892.0,19848.0,939.793,0.21,0.22,1.48,0.23,0.006000000000000009,0
26.332,56.43,15.0,400.0,12882.0,19837.0,939.793,0.21,0.22,1.47,0.229,0.006000000000000009,0
26.337,56.57,19.0,400.0,12884.0,19832.0,939.79,0.22,0.23,1.52,0.237,0.006000000000000009,0
26.341,56.73,13.0,400.0,12885.0,19840.0,939.788,0.23,0.23,1.55,0.242,0.006000000000000009,0
26.346,56.81,15.0,400.0,12886.0,19839.0,939.79,0.22,0.23,1.54,0.24,0.006000000000000009,0
26.35,56.95,13.0,400.0,12891.0,19843.0,939.784,0.21,0.22,1.48,0.23,0.006000000000000009,0
26.355,57.0,6.0,400.0,12891.0,19850.0,939.788,0.21,0.22,1.43,0.224,0.006000000000000009,0
26.359,57.08,11.0,400.0,12895.0,19843.0,939.791,0.19,0.2,1.33,0.208,0.006000000000000009,0
26.363,57.2,4.0,400.0,12896.0,19855.0,939.785,0.19,0.19,1.27,0.199,0.006000000000000009,0
26.368,57.26,0.0,400.0,12894.0,19842.0,939.782,0.18,0.19,1.25,0.195,0.006000000000000009,0
26.372,57.33,7.0,400.0,12892.0,19852.0,939.773,0.18,0.18,1.22,0.19,0.006000000000000009,0
26.377,57.39,12.0,400.0,12894.0,19846.0,939.781,0.17,0.18,1.18,0.185,0.006000000000000009,0
26.381,57.58,0.0,400.0,12910.0,19873.0,939.788,0.17,0.17,1.15,0.18,0.006000000000000009,0
26.385,57.32,0.0,400.0,12910.0,19877.0,939.787,0.17,0.17,1.15,0.179,0.006000000000000009,0
26.39,56.72,0.0,400.0,12920.0,19881.0,939.797,0.16,0.17,1.11,0.172,0.006000000000000009,0
26.394,55.99,0.0,400.0,12916.0,19872.0,939.798,0.16,0.17,1.13,0.176,0.006000000000000009,0
26.398,55.3,6.0,400.0,12910.0,19874.0,939.796,0.16,0.17,1.12,0.175,0.006000000000000009,0
26.402,54.7,0.0,400.0,12922.0,19879.0,939.793,0.16,0.17,1.11,0.173,0.006000000000000009,0
26.407,54.12,2.0,400.0,12912.0,19865.0,939.788,0.17,0.17,1.14,0.178,0.006000000000000009,0
26.411,53.66,5.0,400.0,12906.0,19856.0,939.783,0.17,0.17,1.14,0.178,0.006000000000000009,0
26.415,53.2,3.0,400.0,12910.0,19864.0,939.793,0.16,0.17,1.1,0.172,0.006000000000000009,0
26.419,52.8,1.0,400.0,12917.0,19867.0,939.789,0.16,0.16,1.07,0.167,0.006000000000000009,0
26.424,52.46,0.0,400.0,12916.0,19866.0,939.79,0.15,0.15,1.0,0.156,0.006000000000000009,0
26.428,52.19,8.0,400.0,12915.0,19861.0,939.796,0.14,0.14,0.96,0.15,0.006000000000000009,0
26.432,51.94,7.0,400.0,12918.0,19864.0,939.789,0.13,0.13,0.87,0.136,0.006000000000000009,0
26.436,51.72,15.0,400.0,12908.0,19852.0,939.786,0.12,0.13,0.83,0.129,0.006000000000000009,0
26.44,51.47,11.0,400.0,12914.0,19858.0,939.79,0.12,0.13,0.83,0.13,0.006000000000000009,0
26.445,51.28,17.0,400.0,12910.0,19856.0,939.778,0.12,0.12,0.82,0.128,0.006000000000000009,0
26.449,51.16,17.0,400.0,12913.0,19859.0,939.781,0.11,0.12,0.78,0.122,0.006000000000000009,0
26.453,50.99,11.0,400.0,12915.0,19864.0,939.783,0.11,0.11,0.76,0.118,0.006000000000000009,0
26.457,50.88,22.0,400.0,12915.0,19863.0,939.787,0.12,0.12,0.79,0.123,0.006000000000000009,0
26.461,50.75,0.0,400.0,12917.0,19872.0,939.789,0.13,0.14,0.93,0.145,0.006000000000000009,0
26.465,50.61,4.0,400.0,12920.0,19869.0,939.79,0.15,0.15,1.01,0.158,0.006000000000000009,0
26.469,50.5,11.0,400.0,12918.0,19863.0,939.78,0.17,0.18,1.2,0.187,0.006000000000000009,0
26.473,50.4,5.0,400.0,12917.0,19873.0,939.783,0.2,0.21,1.39,0.217,0.006000000000000009,0
26.477,50.34,5.0,400.0,12919.0,19872.0,939.785,0.23,0.24,1.59,0.248,0.006000000000000009,0
26.481,50.29,14.0,400.0,12919.0,19871.0,939.772,0.25,0.26,1.69,0.264,0.006000000000000009,0
26.485,50.17,12.0,400.0,12916.0,19864.0,939.774,0.26,0.27,1.79,0.279,0.006000000000000009,0
26.489,50.1,9.0,400.0,12919.0,19863.0,939.783,0.26,0.27,1.8,0.28,0.006000000000000009,0
26.493,50.08,13.0,400.0,12920.0,19868.0,939.785,0.27,0.28,1.85,0.289,0.007,0
26.497,50.0,7.0,400.0,12919.0,19871.0,939.778,0.27,0.28,1.85,0.288,0.007,0
26.501,49.96,1.0,400.0,12925.0,19872.0,939.772,0.27,0.28,1.88,0.293,0.007,0
26.505,49.8,21.0,400.0,12910.0,19855.0,939.766,0.27,0.28,1.86,0.29,0.007,0
26.509,50.04,18.0,400.0,12901.0,19849.0,939.783,0.27,0.28,1.84,0.286,0.006000000000000009,0
26.513,50.65,45.0,400.0,12892.0,19836.0,939.795,0.27,0.28,1.87,0.292,0.007,0
26.517,51.26,26.0,400.0,12908.0,19845.0,939.8,0.27,0.28,1.88,0.293,0.007,0
26.521,51.9,28.0,400.0,12903.0,19842.0,939.801,0.27,0.28,1.85,0.289,0.007,0
26.525,52.43,28.0,400.0,12907.0,19839.0,939.783,0.27,0.28,1.85,0.289,0.007,0
26.529,52.96,25.0,400.0,12906.0,19852.0,939.78,0.27,0.28,1.83,0.285,0.006000000000000009,0
26.533,53.43,21.0,400.0,12914.0,19857.0,939.779,0.25,0.26,1.74,0.271,0.006000000000000009,0
26.537,53.87,11.0,400.0,12916.0,19869.0,939.78,0.25,0.26,1.73,0.27,0.006000000000000009,0
26.54,54.19,9.0,400.0,12916.0,19859.0,939.773,0.26,0.27,1.77,0.275,0.006000000000000009,0
26.544,54.56,14.0,400.0,12916.0,19860.0,939.767,0.26,0.27,1.8,0.281,0.006000000000000009,0
26.548,54.9,22.0,400.0,12910.0,19859.0,939.767,0.28,0.29,1.92,0.299,0.007,0
26.552,55.13,16.0,400.0,12916.0,19862.0,939.76,0.3,0.31,2.08,0.325,0.007,0
26.556,55.43,17.0,400.0,12920.0,19864.0,939.746,0.31,0.32,2.13,0.333,0.008,0
26.559,55.66,4.0,400.0,12921.0,19858.0,939.745,0.31,0.32,2.15,0.336,0.008,0
26.563,55.88,11.0,400.0,12919.0,19857.0,939.742,0.31,0.32,2.13,0.332,0.007,0
26.567,56.04,23.0,400.0,12916.0,19857.0,939.758,0.31,0.32,2.12,0.331,0.007,0
26.571,56.24,4.0,400.0,12920.0,19874.0,939.76,0.3,0.32,2.09,0.326,0.007,0
26.574,56.38,20.0,400.0,12922.0,19857.0,939.755,0.3,0.31,2.08,0.324,0.007,0
26.578,56.54,13.0,400.0,12921.0,19856.0,939.741,0.3,0.31,2.04,0.318,0.007,0
26.582,56.67,21.0,400.0,12924.0,19863.0,939.747,0.29,0.31,2.03,0.316,0.007,0
26.585,56.79,6.0,400.0,12917.0,19860.0,939.745,0.29,0.3,1.99,0.31,0.007,0
26.589,56.9,10.0,400.0,12921.0,19860.0,939.751,0.29,0.3,1.98,0.309,0.007,0
26.593,56.99,4.0,400.0,12927.0,19870.0,939.748,0.29,0.3,2.0,0.312,0.007,0
26.596,57.08,9.0,400.0,12923.0,19868.0,939.752,0.3,0.31,2.06,0.321,0.007,0
26.6,57.17,11.0,400.0,12920.0,19856.0,939.753,0.3,0.31,2.05,0.32,0.007,0
26.604,57.24,10.0,400.0,12932.0,19873.0,939.756,0.29,0.3,1.98,0.309,0.007,0
26.607,57.33,11.0,400.0,12930.0,19867.0,939.767,0.28,0.29,1.92,0.3,0.007,0
26.611,57.37,14.0,400.0,12921.0,19860.0,939.77,0.27,0.28,1.88,0.294,0.007,0
26.614,57.46,6.0,400.0,12922.0,19865.0,939.769,0.27,0.28,1.84,0.287,0.006000000000000009,0
26.618,57.68,0.0,400.0,12938.0,19890.0,939.775,0.26,0.27,1.78,0.277,0.006000000000000009,0
26.622,57.38,0.0,400.0,12954.0,19906.0,939.774,0.25,0.26,1.75,0.273,0.006000000000000009,0
26.625,56.77,0.0,400.0,12947.0,19894.0,939.775,0.25,0.26,1.72,0.268,0.006000000000000009,0
26.629,56.06,0.0,400.0,12945.0,19891.0,939.766,0.23,0.24,1.61,0.251,0.006000000000000009,0
26.632,55.33,0.0,400.0,12950.0,19893.0,939.753,0.23,0.23,1.55,0.242,0.006000000000000009,0
26.636,54.68,0.0,400.0,12951.0,19895.0,939.761,0.22,0.23,1.52,0.237,0.006000000000000009,0
26.639,54.17,8.0,400.0,12946.0,19895.0,939.76,0.23,0.24,1.58,0.247,0.006000000000000009,0
26.643,53.65,6.0,400.0,12946.0,19888.0,939.768,0.25,0.26,1.72,0.269,0.006000000000000009,0
26.646,53.22,0.0,400.0,12954.0,19899.0,939.774,0.25,0.26,1.75,0.273,0.006000000000000009,0
26.65,52.86,5.0,400.0,12940.0,19886.0,939.776,0.27,0.28,1.83,0.286,0.006000000000000009,0
26.653,52.51,3.0,400.0,12946.0,19888.0,939.761,0.27,0.28,1.83,0.286,0.006000000000000009,0
26.656,52.23,0.0,400.0,12951.0,19892.0,939.768,0.26,0.27,1.79,0.279,0.006000000000000009,0
26.66,51.9,6.0,400.0,12936.0,19892.0,939.77,0.25,0.26,1.74,0.272,0.006000000000000009,0
26.663,51.71,14.0,400.0,12944.0,19882.0,939.776,0.24,0.25,1.63,0.255,0.006000000000000009,0
26.667,51.49,15.0,400.0,12945.0,19887.0,939.773,0.24,0.24,1.62,0.253,0.006000000000000009,0
26.67,51.34,12.0,400.0,12946.0,19885.0,939.768,0.24,0.25,1.66,0.258,0.006000000000000009,0
26.673,51.15,15.0,400.0,12948.0,19885.0,939.755,0.25,0.26,1.69,0.264,0.006000000000000009,0
26.677,51.05,19.0,400.0,12942.0,19889.0,939.751,0.25,0.26,1.75,0.273,0.006000000000000009,0
26.68,50.88,16.0,400.0,12944.0,19885.0,939.753,0.26,0.27,1.82,0.283,0.006000000000000009,0
26.683,50.76,14.0,400.0,12949.0,19885.0,939.75,0.27,0.28,1.87,0.291,0.007,0
26.687,50.68,6.0,400.0,12947.0,19897.0,939.75,0.27,0.28,1.86,0.29,0.007,0
26.69,50.54,17.0,400.0,12947.0,19886.0,939.757,0.26,0.27,1.79,0.279,0.006000000000000009,0
26.693,50.47,11.0,400.0,12953.0,19890.0,939.754,0.25,0.26,1.74,0.272,0.006000000000000009,0
26.696,50.39,19.0,400.0,12950.0,19885.0,939.766,0.24,0.24,1.62,0.253,0.006000000000000009,0
26.7,50.39,14.0,400.0,12948.0,19888.0,939.768,0.23,0.23,1.55,0.242,0.006000000000000009,0
26.703,50.3,7.0,400.0,12951.0,19889.0,939.778,0.22,0.22,1.48,0.231,0.006000000000000009,0
26.706,50.19,6.0,400.0,12950.0,19885.0,939.759,0.19,0.2,1.34,0.209,0.006000000000000009,0
26.709,50.14,11.0,400.0,12950.0,19889.0,939.755,0.19,0.2,1.32,0.205,0.006000000000000009,0
26.713,50.11,8.0,400.0,12955.0,19889.0,939.765,0.22,0.22,1.49,0.232,0.006000000000000009,0
26.716,50.04,1.0,400.0,12952.0,19899.0,939.77,0.22,0.23,1.55,0.241,0.006000000000000009,0
26.719,49.87,26.0,400.0,12932.0,19870.0,939.775,0.24,0.25,1.65,0.257,0.006000000000000009,0
26.722,50.16,28.0,400.0,12931.0,19872.0,939.765,0.24,0.25,1.68,0.262,0.006000000000000009,0
26.725,50.75,19.0,400.0,12940.0,19877.0,939.753,0.27,0.28,1.83,0.285,0.006000000000000009,0
26.728,51.38,30.0,400.0,12938.0,19878.0,939.76,0.27,0.28,1.88,0.293,0.007,0
26.732,52.0,36.0,400.0,12935.0,19866.0,939.759,0.28,0.29,1.9,0.296,0.007,0
26.735,52.56,16.0,400.0,12942.0,19881.0,939.754,0.27,0.28,1.88,0.293,0.007,0
26.738,53.12,17.0,400.0,12948.0,19874.0,939.759,0.27,0.28,1.85,0.288,0.007,0
26.741,53.56,21.0,400.0,12941.0,19872.0,939.761,0.27,0.28,1.83,0.286,0.006000000000000009,0
26.744,54.03,18.0,400.0,12946.0,19872.0,939.762,0.26,0.27,1.76,0.274,0.006000000000000009,0
26.747,54.39,20.0,400.0,12948.0,19882.0,939.766,0.25,0.26,1.71,0.266,0.006000000000000009,0
26.75,54.99,23.0,400.0,12948.0,19882.0,939.779,0.22,0.23,1.51,0.236,0.006000000000000009,0
26.753,55.27,27.0,400.0,12943.0,19872.0,939.774,0.22,0.23,1.5,0.233,0.006000000000000009,0
26.756,55.57,10.0,400.0,12950.0,19881.0,939.774,0.21,0.22,1.43,0.222,0.006000000000000009,0
26.759,55.84,13.0,400.0,12945.0,19875.0,939.773,0.2,0.21,1.38,0.215,0.006000000000000009,0
26.762,56.02,10.0,400.0,12955.0,19882.0,939.776,0.19,0.19,1.27,0.199,0.006000000000000009,0
26.765,56.2,14.0,400.0,12951.0,19882.0,939.791,0.18,0.18,1.22,0.19,0.006000000000000009,0
26.768,56.37,10.0,400.0,12954.0,19893.0,939.79,0.16,0.17,1.1,0.171,0.006000000000000009,0
26.771,56.53,8.0,400.0,12949.0,19883.0,939.804,0.15,0.16,1.04,0.162,0.006000000000000009,0
26.774,56.67,6.0,400.0,12960.0,19890.0,939.794,0.13,0.14,0.93,0.144,0.006000000000000009,0
26.777,56.81,12.0,400.0,12951.0,19881.0,939.792,0.13,0.14,0.92,0.144,0.006000000000000009,0
26.78,56.92,15.0,400.0,12953.0,19885.0,939.799,0.13,0.13,0.89,0.139,0.006000000000000009,0
26.783,57.06,8.0,400.0,12957.0,19889.0,939.789,0.13,0.14,0.92,0.143,0.006000000000000009,0
26.786,57.22,8.0,400.0,12959.0,19897.0,939.788,0.13,0.14,0.92,0.143,0.006000000000000009,0
26.788,57.36,0.0,400.0,12956.0,19898.0,939.784,0.14,0.14,0.95,0.149,0.006000000000000009,0
26.791,57.45,10.0,400.0,12957.0,19886.0,939.786,0.14,0.15,0.98,0.153,0.006000000000000009,0
26.794,57.53,11.0,400.0,12957.0,19896.0,939.784,0.14,0.15,0.97,0.152,0.006000000000000009,0
26.797,57.6,9.0,400.0,12954.0,19895.0,939.793,0.16,0.16,1.08,0.169,0.006000000000000009,0
26.8,57.67,8.0,400.0,12955.0,19893.0,939.792,0.16,0.17,1.13,0.176,0.006000000000000009,0
26.803,57.86,0.0,400.0,12978.0,19913.0,939.792,0.17,0.18,1.16,0.181,0.006000000000000009,0
26.805,57.57,0.0,400.0,12985.0,19920.0,939.793,0.17,0.18,1.16,0.181,0.006000000000000009,0
26.808,56.93,0.0,400.0,12983.0,19926.0,939.793,0.17,0.18,1.17,0.183,0.006000000000000009,0
26.811,56.19,0.0,400.0,12980.0,19923.0,939.795,0.17,0.18,1.18,0.185,0.006000000000000009,0
26.814,55.5,0.0,400.0,12975.0,19918.0,939.794,0.17,0.18,1.17,0.182,0.006000000000000009,0
26.817,54.88,0.0,400.0,12978.0,19924.0,939.789,0.17,0.17,1.14,0.178,0.006000000000000009,0
26.819,54.28,0.0,400.0,12977.0,19914.0,939.783,0.16,0.16,1.08,0.168,0.006000000000000009,0
26.822,53.84,0.0,400.0,12977.0,19914.0,939.78,0.15,0.16,1.04,0.162,0.006000000000000009,0
26.825,53.4,0.0,400.0,12979.0,19915.0,939.797,0.15,0.15,1.0,0.156,0.006000000000000009,0
26.827,53.0,0.0,400.0,12981.0,19921.0,939.808,0.14,0.15,1.0,0.156,0.006000000000000009,0
26.83,52.69,1.0,400.0,12971.0,19908.0,939.806,0.15,0.16,1.05,0.164,0.006000000000000009,0
26.833,52.38,0.0,400.0,12974.0,19900.0,939.811,0.15,0.16,1.06,0.165,0.006000000000000009,0
26.836,52.12,0.0,400.0,12981.0,19909.0,939.8,0.15,0.16,1.05,0.164,0.006000000000000009,0
26.838,51.85,6.0,400.0,12967.0,19900.0,939.806,0.15,0.15,1.02,0.158,0.006000000000000009,0
26.841,51.69,7.0,400.0,12974.0,19903.0,939.798,0.14,0.15,0.99,0.154,0.006000000000000009,0
26.843,51.54,10.0,400.0,12974.0,19906.0,939.804,0.13,0.14,0.92,0.143,0.006000000000000009,0
26.846,51.33,0.0,400.0,12975.0,19910.0,939.799,0.13,0.13,0.88,0.137,0.006000000000000009,0
26.849,51.21,0.0,400.0,12977.0,19908.0,939.788,0.12,0.12,0.8,0.124,0.006000000000000009,0
26.851,51.08,0.0,400.0,12981.0,19922.0,939.791,0.11,0.11,0.76,0.118,0.006000000000000009,0
26.854,50.96,0.0,400.0,12983.0,19911.0,939.798,0.1,0.1,0.68,0.105,0.006000000000000009,0
26.856,50.84,0.0,400.0,12977.0,19909.0,939.791,0.09,0.1,0.64,0.099,0.006000000000000009,0
26.859,50.74,0.0,400.0,12978.0,19913.0,939.786,0.08,0.08,0.56,0.087,0.006000000000000009,0
26.861,50.62,8.0,400.0,12972.0,19902.0,939.778,0.08,0.09,0.58,0.09,0.006000000000000009,0
26.864,50.59,5.0,400.0,12975.0,19908.0,939.788,0.1,0.1,0.67,0.105,0.006000000000000009,0
26.867,50.48,7.0,400.0,12979.0,19911.0,939.783,0.1,0.11,0.7,0.109,0.006000000000000009,0
26.869,50.34,5.0,400.0,12980.0,19920.0,939.767,0.1,0.11,0.72,0.112,0.006000000000000009,0
26.871,50.26,7.0,400.0,12981.0,19907.0,939.764,0.1,0.11,0.71,0.11,0.006000000000000009,0
26.874,50.2,6.0,400.0,12980.0,19910.0,939.774,0.11,0.12,0.76,0.119,0.006000000000000009,0
26.876,50.18,7.0,400.0,12975.0,19906.0,939.783,0.11,0.12,0.77,0.12,0.006000000000000009,0
26.879,49.97,12.0,400.0,12969.0,19897.0,939.779,0.12,0.13,0.86,0.134,0.006000000000000009,0
26.881,50.3,34.0,400.0,12960.0,19882.0,939.786,0.13,0.13,0.88,0.136,0.006000000000000009,0
26.884,50.91,33.0,400.0,12956.0,19888.0,939.788,0.14,0.15,0.97,0.151,0.006000000000000009,0
26.886,51.51,27.0,400.0,12961.0,19881.0,939.793,0.14,0.15,0.99,0.154,0.006000000000000009,0
26.889,52.14,28.0,400.0,12962.0,19879.0,939.788,0.16,0.16,1.08,0.169,0.006000000000000009,0
26.891,52.67,26.0,400.0,12965.0,19885.0,939.775,0.16,0.17,1.1,0.172,0.006000000000000009,0
26.893,53.2,23.0,400.0,12964.0,19888.0,939.774,0.17,0.18,1.19,0.186,0.006000000000000009,0
26.896,53.67,28.0,400.0,12968.0,19892.0,939.774,0.18,0.18,1.2,0.188,0.006000000000000009,0
26.898,54.11,14.0,400.0,12973.0,19906.0,939.778,0.17,0.18,1.19,0.186,0.006000000000000009,0
26.9,54.51,16.0,400.0,12969.0,19900.0,939.767,0.17,0.18,1.17,0.183,0.006000000000000009,0
26.903,54.8,15.0,400.0,12973.0,19899.0,939.776,0.16,0.17,1.11,0.172,0.006000000000000009,0
26.905,55.13,20.0,400.0,12966.0,19889.0,939.778,0.17,0.18,1.17,0.182,0.006000000000000009,0
26.907,55.4,9.0,400.0,12977.0,19906.0,939.784,0.18,0.19,1.23,0.191,0.006000000000000009,0
26.91,55.6,10.0,400.0,12975.0,19904.0,939.796,0.19,0.19,1.28,0.2,0.006000000000000009,0
26.912,55.88,12.0,400.0,12974.0,19900.0,939.784,0.19,0.2,1.31,0.205,0.006000000000000009,0
26.914,56.11,4.0,400.0,12977.0,19905.0,939.776,0.2,0.21,1.37,0.214,0.006000000000000009,0
26.916,56.26,8.0,400.0,12976.0,19904.0,939.773,0.21,0.22,1.45,0.226,0.006000000000000009,0
26.919,56.42,3.0,400.0,12976.0,19906.0,939.762,0.22,0.23,1.52,0.237,0.006000000000000009,0
26.921,56.56,13.0,400.0,12981.0,19908.0,939.769,0.23,0.24,1.57,0.245,0.006000000000000009,0
26.923,56.71,14.0,400.0,12973.0,19893.0,939.771,0.27,0.28,1.84,0.288,0.006000000000000009,0
26.925,56.87,12.0,400.0,12972.0,19899.0,939.766,0.28,0.29,1.94,0.302,0.007,0
26.927,56.95,9.0,400.0,12977.0,19900.0,939.766,0.3,0.31,2.07,0.323,0.007,0
26.93,57.07,0.0,400.0,12981.0,19909.0,939.768,0.31,0.33,2.17,0.338,0.008,0
26.932,57.15,13.0,400.0,12979.0,19906.0,939.769,0.33,0.35,2.29,0.358,0.008,0
26.934,57.27,1.0,400.0,12983.0,19906.0,939.767,0.34,0.35,2.33,0.363,0.008,0
26.936,57.35,14.0,400.0,12979.0,19901.0,939.764,0.34,0.35,2.32,0.361,0.008,0
26.938,57.44,14.0,400.0,12980.0,19904.0,939.766,0.33,0.34,2.28,0.355,0.008,0
26.94,57.51,10.0,400.0,12979.0,19905.0,939.755,0.33,0.34,2.25,0.351,0.008,0
26.942,57.83,0.0,400.0,13000.0,19934.0,939.76,0.36,0.38,2.5,0.389,0.009,0
26.945,57.5,0.0,400.0,13006.0,19932.0,939.754,0.37,0.39,2.57,0.4,0.009,0
26.947,56.85,0.0,400.0,13007.0,19942.0,939.746,0.38,0.4,2.65,0.413,0.009,0
26.949,55.53,0.0,400.0,13006.0,19936.0,939.756,0.38,0.4,2.65,0.413,0.009,0
26.951,54.87,0.0,400.0,13005.0,19925.0,939.754,0.37,0.38,2.55,0.398,0.009,0
26.953,54.29,0.0,400.0,12996.0,19925.0,939.745,0.36,0.37,2.48,0.386,0.009,0
26.955,53.4,0.0,400.0,13003.0,19934.0,939.746,0.36,0.37,2.46,0.383,0.009,0
26.957,53.03,0.0,400.0,13001.0,19926.0,939.742,0.34,0.35,2.34,0.365,0.008,0
26.959,52.67,2.0,400.0,12998.0,19931.0,939.738,0.33,0.34,2.26,0.353,0.008,0
26.961,52.32,0.0,400.0,12995.0,19936.0,939.742,0.3,0.32,2.09,0.326,0.007,0
26.963,52.06,1.0,400.0,12997.0,19927.0,939.739,0.3,0.31,2.04,0.319,0.007,0
26.965,51.85,3.0,400.0,12995.0,19926.0,939.748,0.28,0.29,1.93,0.3,0.007,0
26.967,51.65,4.0,400.0,12995.0,19925.0,939.719,0.27,0.28,1.85,0.289,0.007,0
26.969,51.43,7.0,400.0,12991.0,19918.0,939.711,0.26,0.27,1.78,0.277,0.006000000000000009,0
26.971,51.31,1.0,400.0,12993.0,19918.0,939.713,0.23,0.24,1.62,0.252,0.006000000000000009,0
26.972,51.14,0.0,400.0,12994.0,19914.0,939.72,0.22,0.23,1.53,0.239,0.006000000000000009,0
26.974,51.01,1.0,400.0,13001.0,19923.0,939.729,0.2,0.21,1.37,0.214,0.006000000000000009,0
26.976,50.86,4.0,400.0,12993.0,19916.0,939.745,0.19,0.19,1.29,0.201,0.006000000000000009,0
26.978,50.76,0.0,400.0,13000.0,19927.0,939.75,0.17,0.17,1.14,0.178,0.006000000000000009,0
26.98,50.62,0.0,400.0,12999.0,19917.0,939.755,0.16,0.17,1.12,0.174,0.006000000000000009,0
26.982,50.52,0.0,400.0,12998.0,19919.0,939.746,0.15,0.16,1.06,0.165,0.006000000000000009,0
26.984,50.46,12.0,400.0,12995.0,19914.0,939.748,0.15,0.15,1.02,0.159,0.006000000000000009,0
26.985,50.39,8.0,400.0,13002.0,19916.0,939.752,0.14,0.15,0.99,0.154,0.006000000000000009,0
26.987,50.33,7.0,400.0,12994.0,19916.0,939.755,0.14,0.15,0.98,0.153,0.006000000000000009,0
26.989,50.25,11.0,400.0,12997.0,19912.0,939.761,0.14,0.14,0.95,0.148,0.006000000000000009,0
26.991,50.17,4.0,400.0,13002.0,19919.0,939.766,0.13,0.14,0.93,0.144,0.006000000000000009,0
26.993,50.13,9.0,400.0,13002.0,19912.0,939.763,0.14,0.14,0.95,0.149,0.006000000000000009,0
26.994,50.06,4.0,400.0,13002.0,19920.0,939.77,0.14,0.14,0.95,0.148,0.006000000000000009,0
26.996,49.9,26.0,400.0,12978.0,19893.0,939.76,0.15,0.15,1.01,0.158,0.006000000000000009,0
26.998,50.16,43.0,400.0,12978.0,19888.0,939.748,0.15,0.15,1.02,0.159,0.006000000000000009,0
27.0,50.78,26.0,400.0,12984.0,19894.0,939.76,0.15,0.15,1.0,0.156,0.006000000000000009,0
27.001,51.42,26.0,400.0,12980.0,19900.0,939.765,0.14,0.15,0.98,0.153,0.006000000000000009,0
27.003,51.98,32.0,400.0,12977.0,19894.0,939.756,0.15,0.15,1.01,0.158,0.006000000000000009,0
27.005,52.58,27.0,400.0,12993.0,19906.0,939.756,0.15,0.15,1.01,0.158,0.006000000000000009,0
27.006,53.13,29.0,400.0,12986.0,19896.0,939.748,0.15,0.16,1.05,0.164,0.006000000000000009,0
27.008,53.59,16.0,400.0,12994.0,19905.0,939.748,0.16,0.16,1.08,0.168,0.006000000000000009,0
27.01,53.99,24.0,400.0,12989.0,19907.0,939.762,0.16,0.16,1.07,0.167,0.006000000000000009,0
27.011,54.39,28.0,400.0,12989.0,19902.0,939.771,0.15,0.16,1.03,0.161,0.006000000000000009,0
27.013,54.68,26.0,400.0,12988.0,19904.0,939.773,0.15,0.16,1.06,0.165,0.006000000000000009,0
27.015,55.0,18.0,400.0,12986.0,19906.0,939.755,0.15,0.16,1.06,0.165,0.006000000000000009,0
27.016,55.28,26.0,400.0,12991.0,19902.0,939.764,0.15,0.16,1.04,0.163,0.006000000000000009,0
27.018,55.48,7.0,400.0,12999.0,19917.0,939.765,0.15,0.16,1.05,0.163,0.006000000000000009,0
27.019,55.78,11.0,400.0,12999.0,19916.0,939.761,0.16,0.17,1.1,0.172,0.006000000000000009,0
27.021,55.95,10.0,400.0,13003.0,19919.0,939.756,0.17,0.18,1.16,0.181,0.006000000000000009,0
27.023,56.16,3.0,400.0,12998.0,19915.0,939.762,0.17,0.18,1.16,0.181,0.006000000000000009,0
